370.375,9.275174
370.832,9.458122
371.289,9.475202
371.746,9.340818
372.203,9.27246
372.66,9.124674
373.117,8.952152
373.574,8.940696
374.031,8.827796
374.488,8.84383
374.945,8.971146
375.401,9.114914
375.858,9.292598
376.315,9.38371
376.772,9.360544
377.228,9.311134
377.685,9.277456
378.141,9.244424
378.598,9.207094
379.054,9.140932
379.511,9.072718
379.967,9.089946
380.423,9.193688
380.88,9.09637
381.336,9.06179
381.792,9.085592
382.249,9.099394
382.705,9.155598
383.161,9.174922
383.617,9.196992
384.073,9.196798
384.529,9.22497
384.985,9.307416
385.441,9.31923
385.897,9.296484
386.353,9.420194
386.809,9.392396
387.264,9.570274
387.72,9.515244
388.176,9.36101
388.631,9.395444
389.087,9.410342
389.543,9.32975
389.998,9.38447
390.454,9.2113
390.909,9.178768
391.364,9.178604
391.82,9.15752
392.275,9.266502
392.73,9.260064
393.185,9.229852
393.641,9.289914
394.096,9.443884
394.551,9.567674
395.006,9.6372
395.461,9.47818
395.916,9.536348
396.371,9.545962
396.825,9.663132
397.28,9.630252
397.735,9.563182
398.19,9.452768
398.644,9.466616
399.099,9.468506
399.554,9.432858
400.008,9.320014
400.462,9.409748
400.917,9.440862
401.371,9.462792
401.826,12.87264
402.28,12.946534
402.734,12.993334
403.188,12.991804
403.642,12.881394
404.096,12.899218
404.55,12.954624
405.004,9.62232
405.458,10.32785
405.912,10.316356
406.366,10.470846
406.819,10.503158
407.273,10.461734
407.727,10.368718
408.18,10.415388
408.634,9.59766
409.087,9.508362
409.541,9.593934
409.994,9.588584
410.447,9.612154
410.901,9.745946
411.354,9.652526
411.807,9.5512
412.26,9.671326
412.713,9.481702
413.166,9.554868
413.619,9.56498
414.072,9.535448
414.524,9.551236
414.977,9.58217
415.43,9.53686
415.882,9.506832
416.335,9.44361
416.787,9.411082
417.24,9.51767
417.692,9.56685
418.145,9.542916
418.597,9.444866
419.049,9.631506
419.501,9.642722
419.953,9.677738
420.405,9.694484
420.857,9.71121
421.309,9.790902
421.761,9.732698
422.213,9.655756
422.664,9.625766
423.116,9.694398
423.567,9.585082
424.019,9.54062
424.47,9.37777
424.922,9.650526
425.373,9.63726
425.824,9.698498
426.275,9.55977
426.727,9.506144
427.178,9.441184
427.629,9.474842
428.08,9.21948
428.53,9.3046
428.981,9.224848
429.432,9.240528
429.882,9.23483
430.333,9.262622
430.784,9.342054
431.234,9.520004
431.684,9.429494
432.135,9.471686
432.585,9.510648
433.035,9.552528
433.485,9.596076
433.935,9.742052
434.385,9.633064
434.835,9.57485
435.285,9.542754
435.735,9.377014
436.184,9.44714
436.634,9.287974
437.083,9.200962
437.533,9.331064
437.982,9.39128
438.432,9.38419
438.881,9.606864
439.33,9.447068
439.779,9.534124
440.228,9.552542
440.677,9.381698
441.126,9.370238
441.575,9.465396
442.023,9.42535
442.472,9.40092
442.921,9.453752
443.369,9.454262
443.818,9.588632
444.266,9.613238
444.714,9.433938
445.162,9.360926
445.61,9.499964
446.059,9.468464
446.506,9.399382
446.954,9.450996
447.402,9.433752
447.85,9.573672
448.298,9.576292
448.745,9.476124
449.193,9.480672
449.64,9.615356
450.087,9.345428
450.535,9.237482
450.982,9.238534
451.429,9.160096
451.876,9.189912
452.323,9.201036
452.77,9.118024
453.216,9.28563
453.663,9.491554
454.11,9.54539
454.556,9.644964
455.003,9.559558
455.449,9.539556
455.895,9.572706
456.341,9.600566
456.788,9.536532
457.234,9.523284
457.679,9.629668
458.125,9.774432
458.571,9.975164
459.017,9.914096
459.462,9.792924
459.908,9.706294
460.353,9.509558
460.799,9.492164
461.244,9.479068
461.689,9.20879
462.134,9.153452
462.579,9.102746
463.024,9.197378
463.469,9.346598
463.913,9.244246
464.358,9.22623
464.803,9.367598
465.247,9.360988
465.691,9.510388
466.136,9.555692
466.58,9.49074
467.024,9.492248
467.468,9.540842
467.912,9.480422
468.356,9.499524
468.799,9.807132
469.243,9.724562
469.687,9.840388
470.13,9.811238
470.573,9.651782
471.017,9.646104
471.46,9.521486
471.903,9.261242
472.346,9.223408
472.789,9.19267
473.232,9.245042
473.674,9.285358
474.117,9.337816
474.56,9.538628
475.002,9.58805
475.444,9.718564
475.886,9.645988
476.329,9.592368
476.771,9.472722
477.213,9.43579
477.654,9.42202
478.096,9.266542
478.538,9.0765
478.979,9.120992
479.421,9.192258
479.862,9.307128
480.303,9.353526
480.745,9.248102
481.186,9.293296
481.627,9.29511
482.068,9.143004
482.508,9.278442
482.949,9.26516
483.39,9.174148
483.83,9.231368
484.27,9.200904
484.711,9.173508
485.151,9.1536
485.591,9.103712
486.031,11.156126
486.471,11.2508
486.91,11.339368
487.35,11.553498
487.79,11.91666
488.229,12.264144
488.668,12.470162
489.108,9.527142
489.547,9.200918
489.986,9.12634
490.425,9.204286
490.863,9.232084
491.302,9.316608
491.741,9.377706
492.179,9.283156
492.618,9.477784
493.056,9.630776
493.494,9.565638
493.932,9.52817
494.37,9.511258
494.808,9.442026
495.246,9.51147
495.683,9.54241
496.121,9.538004
496.558,9.604446
496.996,9.624986
497.433,9.632538
497.87,9.66595
498.307,9.616172
498.744,9.545844
499.18,9.533606
499.617,9.408384
500.054,9.453364
500.49,9.447174
500.926,9.433166
501.363,9.398628
501.799,9.394464
502.235,9.259218
502.671,9.26349
503.106,9.226104
503.542,9.28921
503.978,9.268656
504.413,9.367528
504.848,9.335076
505.283,9.399162
505.718,9.294522
506.153,9.244978
506.588,9.13272
507.023,9.147956
507.458,9.001904
507.892,9.011902
508.327,8.930074
508.761,8.969894
509.195,8.96724
509.629,9.0478
510.063,9.014706
510.497,9.031944
510.93,9.023284
511.364,9.11388
511.797,9.188772
512.231,9.25587
512.664,9.256836
513.097,9.304172
513.53,9.372546
513.963,9.365248
514.395,9.50675
514.828,9.597484
515.261,9.526562
515.693,9.49898
516.125,9.503658
516.557,9.522348
516.989,9.766992
517.421,9.581014
517.853,9.491692
518.285,9.553052
518.716,9.492732
519.147,9.610032
519.579,9.395954
520.01,9.084058
520.441,9.147102
520.872,9.223764
521.303,9.291918
521.733,9.294436
522.164,9.179568
522.594,9.500538
523.024,9.762056
523.455,9.482582
523.885,9.359198
524.314,9.120718
524.744,9.060312
525.174,8.965866
525.603,8.890892
526.033,8.803636
526.462,9.098534
526.891,9.236598
527.32,9.406072
527.749,9.636356
528.178,9.629426
528.606,9.53882
529.035,9.430414
529.463,9.419336
529.891,9.471974
530.319,9.474034
530.747,9.39751
531.175,9.64945
531.603,9.690482
532.031,9.575372
532.458,9.578122
532.885,9.476582
533.312,9.476514
533.74,9.42391
534.166,9.227088
534.593,9.175606
535.02,9.302714
535.446,9.38576
535.873,9.26038
536.299,9.278532
536.725,9.304078
537.151,9.470624
537.577,9.605698
538.003,9.745168
538.428,9.598074
538.854,9.736592
539.279,9.62081
539.704,9.775642
540.129,9.766878
540.554,9.696642
540.979,9.612688
541.403,9.524058
541.828,9.552458
542.252,9.530918
542.676,9.414506
543.1,9.302972
543.524,9.350996
543.948,9.394486
544.372,9.327194
544.795,9.1998
545.219,9.395896
545.642,9.338256
546.065,9.278038
546.488,9.13047
546.911,9.160428
547.333,9.16351
547.756,9.135414
548.178,9.039526
548.6,9.09065
549.023,9.197558
549.444,9.306032
549.866,9.213462
550.288,9.424982
550.709,9.18106
551.131,9.113172
551.552,9.237552
551.973,9.29425
552.394,9.181404
552.815,9.166094
553.236,9.089286
553.656,9.466856
554.076,9.753526
554.497,9.607026
554.917,9.569206
555.337,9.722176
555.756,9.726626
556.176,9.718872
556.596,9.790774
557.015,9.536766
557.434,9.555602
557.853,9.571202
558.272,9.680776
558.691,9.772316
559.109,9.779278
559.528,9.589988
559.946,9.458764
560.364,9.286516
560.782,9.196462
561.2,9.083138
561.618,9.125172
562.035,9.094522
562.453,9.190998
562.87,9.364354
563.287,9.451438
563.704,9.488906
564.121,9.466814
564.537,9.292456
564.954,9.320442
565.37,9.325414
565.786,9.368462
566.202,9.472982
566.618,9.476342
567.034,9.359108
567.45,9.333698
567.865,9.3199
568.28,9.333754
568.695,9.335882
569.11,9.24833
569.525,9.157914
569.94,9.197652
570.354,9.180982
570.768,9.14391
571.183,9.032238
571.597,8.936412
572.01,8.917498
572.424,8.95087
572.838,8.971678
573.251,9.004544
573.664,9.010606
574.077,9.020684
574.49,9.022312
574.903,9.0359
575.315,9.033618
575.728,8.983918
576.14,8.928708
576.552,8.897522
576.964,8.926352
577.376,8.94911
577.787,8.951064
578.199,8.92982
578.61,8.955704
579.021,8.966302
579.432,8.974808
579.843,8.961092
580.254,8.978204
580.664,8.988144
581.074,9.0177
581.485,9.005884
581.895,9.053418
582.304,9.084214
582.714,9.117862
583.124,9.054464
583.533,9.040254
583.942,8.999148
584.351,9.007268
584.76,9.008052
585.168,9.012742
585.577,9.030592
585.985,9.081206
586.393,9.161592
586.801,9.263352
587.209,9.313452
587.617,9.321286
588.024,9.3611
588.432,9.370044
588.839,9.363168
589.246,9.291254
589.653,9.245264
590.059,9.196444
590.466,9.18526
590.872,9.231016
591.278,9.20977
591.684,9.186762
592.09,9.197086
592.496,9.184922
592.901,9.200438
593.306,9.219178
593.711,9.188264
594.116,9.175084
594.521,9.277318
594.926,9.207846
595.33,9.246222
595.734,9.305084
596.138,9.359334
596.542,9.24875
596.946,9.215652
597.35,9.163184
597.753,9.255602
598.156,9.21826
598.559,9.139016
598.962,9.00325
599.365,9.05902
599.767,9.09826
600.169,9.171566
600.572,9.107472
600.973,9.149026
601.375,9.172454
601.777,9.21521
602.178,9.232436
602.58,9.246316
602.981,9.234314
603.381,9.280294
603.782,9.250578
604.183,9.204348
604.583,9.272184
604.983,9.244768
605.383,9.25597
605.783,9.287146
606.183,9.197136
606.582,9.104598
606.981,9.143256
607.38,9.092196
607.779,9.194302
608.178,9.18202
608.577,9.09697
608.975,9.112512
609.373,9.221294
609.771,9.23085
610.169,9.269978
610.567,9.220162
610.964,9.241866
611.361,9.235596
611.758,9.112952
612.155,9.077674
612.552,9.095616
612.948,9.09636
613.345,9.102632
613.741,9.09842
614.137,9.129048
614.533,9.314928
614.928,9.217712
615.324,9.179248
615.719,9.200644
616.114,9.17961
616.509,9.101434
